File Name,ahash,phash,dhash,label
16a700298b4_L5_0202b_041121b_80_6_ROI0_OPOK.png,6,15,17,OK
16a700298b4_L5_0202b_041121b_80_9_ROI0_OPOK.png,0,15,14,OK
16a700298b4_L5_0202b_041121b_81_33_ROI0_OPOK.png,7,16,14,OK
16a700298b4_L5_0202b_041121b_82_19_ROI0_OPOK.png,6,13,22,OK
16a700298b4_L5_0202b_041121b_82_2_ROI0_OPOK.png,4,17,19,OK
16a700298b4_L5_0202b_041121b_83_5_ROI0_OPOK.png,12,17,14,OK
16a700298b4_L5_0202b_041121b_83_9_ROI0_OPOK.png,11,18,19,OK
16a700298b4_L5_0202b_041121b_84_0_ROI0_OPOK.png,14,16,16,OK
16a700298b4_L5_0202b_041121b_84_14_ROI0_OPOK.png,8,18,22,OK
16a700298b4_L5_0202b_041121b_84_20_ROI0_OPOK.png,10,23,11,OK
16a700298b4_L5_0202b_041121b_84_24_ROI0_OPOK.png,7,21,21,OK
16a700298b4_L5_0202b_041121b_84_26_ROI0_OPOK.png,12,20,22,OK
16a700298b4_L5_0202b_041121b_85_0_ROI0_OPOK.png,2,17,21,OK
16a700298b4_L5_0202b_041121b_85_16_ROI0_OPOK.png,13,17,9,OK
16a700298b4_L5_0202b_041121b_86_40_ROI0_OPOK.png,20,20,24,OK
16a700298b4_L5_0202b_041121b_86_9_ROI0_OPOK.png,14,21,24,OK
16a700298b4_L5_0202b_041121b_87_23_ROI0_OPOK.png,4,17,20,OK
16a700298b4_L5_0202b_041121b_88_8_ROI1_OPOK.png,2,19,11,OK
16a700298b4_L5_0202b_041121b_89_19_ROI0_OPOK.png,7,14,18,OK
16a700298b4_L5_0202b_041121b_8_1_ROI0_OPOK.png,5,16,20,OK
16a700298b4_L5_0202b_041121b_8_22_ROI0_OPOK.png,8,17,17,OK
16a700298b4_L5_0202b_041121b_90_18_ROI0_OPOK.png,22,27,30,OK
16a700298b4_L5_0202b_041121b_92_11_ROI0_OPOK.png,19,26,14,OK
16a700298b4_L5_0202b_041121b_92_9_ROI0_OPOK.png,15,16,19,OK
16a700298b4_L5_0202b_041121b_95_22_ROI1_OPOK.png,22,24,20,OK
16a700298b4_L5_0202b_041121b_96_16_ROI1_OPOK.png,9,23,19,OK
16a700298b4_L5_0202b_041121b_96_33_ROI0_OPOK.png,18,15,12,OK
16a700298b4_L5_0202b_041121b_96_5_ROI0_OPOK.png,15,19,21,OK
16a700298b4_L5_0202b_041121b_98_4_ROI0_OPOK.png,9,17,22,OK
16a700298b4_L5_0202b_041121b_9_14_ROI0_OPOK.png,7,14,7,OK
16a700298b4_L5_0202b_041121b_9_20_ROI0_OPOK.png,19,28,30,OK
16t860080b2_L11_1025b_012612a_265_2_ROI0_OPOK.png,3,26,16,OK
16t860080b2_L11_1025b_012612a_271_1_ROI0_OPOK.png,6,9,27,OK
16t860080b2_L2_1025b_010712a_354_40_ROI0_OPOK.png,8,1,20,OK
16t860080b2_L2_1025b_010712a_354_41_ROI0_OPOK.png,11,17,27,OK
16t860080b2_L6_1025b_010716a_1_4_ROI0_OPOK.png,4,8,19,OK
16t860080b2_L6_1025b_012522b_289_14_ROI0_OPOK.png,7,17,16,OK
16t860080b8_L10_0301b_041004b_100_12_ROI0_OPOK.png,12,15,19,OK
16t860080b8_L10_0301b_041004b_100_14_ROI0_OPOK.png,12,14,18,OK
16t860080b8_L10_0301b_041004b_100_16_ROI0_OPOK.png,4,14,22,OK
16t860080b8_L10_0301b_041004b_100_17_ROI0_OPOK.png,6,9,4,OK
16t860080b8_L10_0301b_041004b_100_18_ROI0_OPOK.png,14,18,21,OK
16t860080b8_L10_0301b_041004b_100_23_ROI0_OPOK.png,13,14,15,OK
16t860080b8_L10_0301b_041004b_100_5_ROI0_OPOK.png,9,21,20,OK
16t860080b8_L10_0301b_041004b_101_10_ROI0_OPOK.png,1,13,24,OK
16t860080b8_L10_0301b_041004b_101_12_ROI0_OPOK.png,9,14,16,OK
16t860080b8_L10_0301b_041004b_101_16_ROI0_OPOK.png,7,18,19,OK
16t860080b8_L10_0301b_041004b_101_19_ROI0_OPOK.png,3,11,19,OK
16t860080b8_L10_0301b_041004b_102_10_ROI0_OPOK.png,0,19,20,OK
16t860080b8_L10_0301b_041004b_102_11_ROI0_OPOK.png,5,11,15,OK
16t860080b8_L10_0301b_041004b_102_12_ROI0_OPOK.png,7,12,20,OK
16t860080b8_L10_0301b_041004b_102_13_ROI0_OPOK.png,1,14,29,OK
16t860080b8_L10_0301b_041004b_102_16_ROI0_OPOK.png,9,17,25,OK
16t860080b8_L10_0301b_041004b_102_18_ROI0_OPOK.png,5,20,22,OK
16t860080b8_L10_0301b_041004b_102_19_ROI0_OPOK.png,10,19,20,OK
16t860080b8_L10_0301b_041004b_102_8_ROI0_OPOK.png,10,14,14,OK
16t860080b8_L10_0301b_041004b_102_9_ROI0_OPOK.png,12,8,12,OK
16t860080b8_L10_0301b_041004b_103_14_ROI0_OPOK.png,5,13,25,OK
16t860080b8_L10_0301b_041004b_103_20_ROI0_OPOK.png,1,17,24,OK
16t860080b8_L10_0301b_041004b_103_7_ROI0_OPOK.png,8,13,9,OK
16t860080b8_L10_0301b_041004b_104_11_ROI0_OPOK.png,9,15,15,OK
16t860080b8_L10_0301b_041004b_104_12_ROI0_OPOK.png,21,22,22,OK
16t860080b8_L10_0301b_041004b_104_4_ROI0_OPOK.png,15,17,24,OK
16t860080b8_L10_0301b_041004b_104_7_ROI0_OPOK.png,4,15,19,OK
16t860080b8_L10_0301b_041004b_104_8_ROI0_OPOK.png,9,9,15,OK
16t860080b8_L10_0301b_041004b_104_9_ROI0_OPOK.png,5,13,27,OK
16t860080b8_L10_0301b_041004b_105_54_ROI0_OPOK.png,5,9,18,OK
16t860080b8_L10_0301b_041004b_105_55_ROI0_OPOK.png,18,13,19,OK
16t860080b8_L10_0301b_041004b_105_57_ROI0_OPOK.png,16,17,9,OK
16t860080b8_L10_0301b_041004b_105_59_ROI0_OPOK.png,5,15,5,OK
16t860080b8_L10_0301b_041004b_105_60_ROI0_OPOK.png,6,14,12,OK
16t860080b8_L10_0301b_041004b_105_61_ROI0_OPOK.png,9,19,17,OK
16t860080b8_L10_0301b_041004b_105_62_ROI0_OPOK.png,11,14,6,OK
16t860080b8_L10_0301b_041004b_106_14_ROI0_OPOK.png,15,7,19,OK
16t860080b8_L10_0301b_041004b_106_15_ROI0_OPOK.png,20,21,19,OK
16t860080b8_L10_0301b_041004b_107_12_ROI0_OPOK.png,5,26,23,OK
16t860080b8_L10_0301b_041004b_107_15_ROI0_OPOK.png,6,20,27,OK
16t860080b8_L10_0301b_041004b_107_18_ROI0_OPOK.png,8,28,23,OK
16t860080b8_L10_0301b_041004b_107_24_ROI0_OPOK.png,18,15,25,OK
16t860080b8_L10_0301b_041004b_108_10_ROI0_OPOK.png,14,17,28,OK
16t860080b8_L10_0301b_041004b_108_8_ROI0_OPOK.png,10,11,11,OK
16t860080b8_L10_0301b_041004b_109_11_ROI0_OPOK.png,12,10,16,OK
16t860080b8_L10_0301b_041004b_109_12_ROI0_OPOK.png,5,14,15,OK
16t860080b8_L10_0301b_041004b_109_17_ROI0_OPOK.png,5,9,28,OK
16t860080b8_L10_0301b_041004b_109_8_ROI0_OPOK.png,4,12,22,OK
16t860080b8_L10_0301b_041004b_10_16_ROI0_OPOK.png,5,19,20,OK
16t860080b8_L10_0301b_041004b_10_18_ROI0_OPOK.png,3,17,18,OK
16t860080b8_L10_0301b_041004b_10_19_ROI0_OPOK.png,3,12,18,OK
16t860080b8_L10_0301b_041004b_10_20_ROI0_OPOK.png,18,7,9,OK
16t860080b8_L10_0301b_041004b_110_15_ROI0_OPOK.png,0,16,15,OK
16t860080b8_L10_0301b_041004b_110_16_ROI0_OPOK.png,7,8,14,OK
16t860080b8_L10_0301b_041004b_111_10_ROI0_OPOK.png,0,9,23,OK
16t860080b8_L10_0301b_041004b_111_12_ROI0_OPOK.png,9,17,18,OK
16t860080b8_L10_0301b_041004b_111_13_ROI0_OPOK.png,4,20,9,OK
16t860080b8_L10_0301b_041004b_111_14_ROI0_OPOK.png,11,11,24,OK
16t860080b8_L10_0301b_041004b_111_15_ROI0_OPOK.png,11,20,7,OK
16t860080b8_L10_0301b_041004b_111_16_ROI0_OPOK.png,10,13,13,OK
16t860080b8_L10_0301b_041004b_111_17_ROI0_OPOK.png,9,15,25,OK
16t860080b8_L10_0301b_041004b_111_19_ROI0_OPOK.png,8,15,25,OK
16t860080b8_L10_0301b_041004b_111_20_ROI0_OPOK.png,11,16,29,OK
16t860080b8_L10_0301b_041004b_111_21_ROI0_OPOK.png,0,12,18,OK
16t860080b8_L10_0301b_041004b_112_11_ROI0_OPOK.png,11,11,10,OK
16t860080b8_L10_0301b_041004b_112_14_ROI0_OPOK.png,5,10,30,OK
16t860080b8_L10_0301b_041004b_112_15_ROI0_OPOK.png,6,14,18,OK
16t860080b8_L10_0301b_041004b_112_16_ROI0_OPOK.png,7,14,12,OK
16t860080b8_L10_0301b_041004b_112_17_ROI0_OPOK.png,12,22,23,OK
16t860080b8_L10_0301b_041004b_112_18_ROI0_OPOK.png,0,16,22,OK
16t860080b8_L10_0301b_041004b_112_20_ROI0_OPOK.png,17,14,21,OK
16t860080b8_L10_0301b_041004b_112_26_ROI0_OPOK.png,2,13,26,OK
16t860080b8_L10_0301b_041004b_112_27_ROI0_OPOK.png,8,12,20,OK
16t860080b8_L10_0301b_041004b_112_4_ROI0_OPOK.png,7,23,18,OK
16t860080b8_L10_0301b_041004b_112_5_ROI0_OPOK.png,0,5,18,OK
16t860080b8_L10_0301b_041004b_112_6_ROI0_OPOK.png,9,13,19,OK
16t860080b8_L10_0301b_041004b_112_7_ROI0_OPOK.png,12,6,21,OK
16t860080b8_L10_0301b_041004b_113_11_ROI0_OPOK.png,11,22,18,OK
16t860080b8_L10_0301b_041004b_113_13_ROI0_OPOK.png,15,16,18,OK
16t860080b8_L10_0301b_041004b_113_14_ROI0_OPOK.png,2,14,17,OK
16t860080b8_L10_0301b_041004b_113_15_ROI0_OPOK.png,4,16,22,OK
16t860080b8_L10_0301b_041004b_113_21_ROI0_OPOK.png,14,7,10,OK
16t860080b8_L10_0301b_041004b_114_16_ROI0_OPOK.png,11,13,35,OK
16t860080b8_L10_0301b_041004b_114_17_ROI0_OPOK.png,9,18,13,OK
16t860080b8_L10_0301b_041004b_114_18_ROI0_OPOK.png,11,13,14,OK
16t860080b8_L10_0301b_041004b_114_22_ROI0_OPOK.png,18,12,24,OK
16t860080b8_L10_0301b_041004b_114_23_ROI0_OPOK.png,7,19,18,OK
16t860080b8_L10_0301b_041004b_114_25_ROI0_OPOK.png,8,7,11,OK
16t860080b8_L10_0301b_041004b_115_10_ROI0_OPOK.png,7,16,17,OK
16t860080b8_L10_0301b_041004b_115_11_ROI0_OPOK.png,22,21,29,OK
16t860080b8_L10_0301b_041004b_115_12_ROI0_OPOK.png,6,14,21,OK
16t860080b8_L10_0301b_041004b_115_13_ROI0_OPOK.png,9,18,20,OK
16t860080b8_L10_0301b_041004b_115_16_ROI0_OPOK.png,23,23,15,OK
16t860080b8_L10_0301b_041004b_115_20_ROI0_OPOK.png,19,26,26,OK
16t860080b8_L10_0301b_041004b_115_23_ROI0_OPOK.png,11,16,16,OK
16t860080b8_L10_0301b_041004b_116_15_ROI0_OPOK.png,2,14,7,OK
16t860080b8_L10_0301b_041004b_116_16_ROI0_OPOK.png,2,16,8,OK
16t860080b8_L10_0301b_041004b_116_22_ROI0_OPOK.png,10,15,12,OK
16t860080b8_L10_0301b_041004b_117_21_ROI0_OPOK.png,6,14,13,OK
16t860080b8_L10_0301b_041004b_117_9_ROI0_OPOK.png,6,14,7,OK
16t860080b8_L10_0301b_041004b_118_11_ROI0_OPOK.png,16,12,16,OK
16t860080b8_L10_0301b_041004b_118_12_ROI0_OPOK.png,10,15,6,OK
16t860080b8_L10_0301b_041004b_118_13_ROI0_OPOK.png,9,6,15,OK
16t860080b8_L10_0301b_041004b_118_16_ROI0_OPOK.png,8,14,16,OK
16t860080b8_L10_0301b_041004b_118_22_ROI0_OPOK.png,13,11,25,OK
16t860080b8_L10_0301b_041004b_119_13_ROI0_OPOK.png,7,10,23,OK
16t860080b8_L10_0301b_041004b_119_14_ROI0_OPOK.png,8,16,25,OK
16t860080b8_L10_0301b_041004b_119_15_ROI0_OPOK.png,5,16,28,OK
16t860080b8_L10_0301b_041004b_119_16_ROI0_OPOK.png,6,7,17,OK
16t860080b8_L10_0301b_041004b_119_17_ROI0_OPOK.png,21,13,15,OK
16t860080b8_L10_0301b_041004b_119_18_ROI0_OPOK.png,13,16,23,OK
16t860080b8_L10_0301b_041004b_119_19_ROI0_OPOK.png,8,18,19,OK
16t860080b8_L10_0301b_041004b_119_22_ROI0_OPOK.png,3,12,16,OK
16t860080b8_L10_0301b_041004b_119_26_ROI0_OPOK.png,8,8,19,OK
16t860080b8_L10_0301b_041004b_11_17_ROI0_OPOK.png,14,12,19,OK
16t860080b8_L10_0301b_041004b_11_18_ROI0_OPOK.png,0,21,17,OK
16t860080b8_L10_0301b_041004b_11_23_ROI0_OPOK.png,17,20,14,OK
16t860080b8_L10_0301b_041004b_11_29_ROI0_OPOK.png,17,14,28,OK
16t860080b8_L10_0301b_041004b_120_11_ROI0_OPOK.png,6,12,14,OK
16t860080b8_L10_0301b_041004b_120_19_ROI0_OPOK.png,10,18,8,OK
16t860080b8_L10_0301b_041004b_120_20_ROI0_OPOK.png,12,15,19,OK
16t860080b8_L10_0301b_041004b_120_21_ROI0_OPOK.png,8,13,26,OK
16t860080b8_L10_0301b_041004b_120_22_ROI0_OPOK.png,5,19,26,OK
16t860080b8_L10_0301b_041004b_120_24_ROI0_OPOK.png,14,15,26,OK
16t860080b8_L10_0301b_041004b_120_26_ROI0_OPOK.png,20,18,29,OK
16t860080b8_L10_0301b_041004b_120_28_ROI0_OPOK.png,12,8,21,OK
16t860080b8_L10_0301b_041004b_120_29_ROI0_OPOK.png,5,18,19,OK
16t860080b8_L10_0301b_041004b_120_41_ROI0_OPOK.png,11,12,27,OK
16t860080b8_L10_0301b_041004b_120_42_ROI0_OPOK.png,16,17,28,OK
16t860080b8_L10_0301b_041004b_121_11_ROI0_OPOK.png,8,15,23,OK
16t860080b8_L10_0301b_041004b_121_12_ROI0_OPOK.png,10,14,19,OK
16t860080b8_L10_0301b_041004b_121_13_ROI0_OPOK.png,13,15,23,OK
16t860080b8_L10_0301b_041004b_121_14_ROI0_OPOK.png,14,14,21,OK
16t860080b8_L10_0301b_041004b_121_15_ROI0_OPOK.png,12,6,24,OK
16t860080b8_L10_0301b_041004b_121_18_ROI0_OPOK.png,21,17,19,OK
16t860080b8_L10_0301b_041004b_121_22_ROI0_OPOK.png,13,21,23,OK
16t860080b8_L10_0301b_041004b_123_10_ROI0_OPOK.png,0,14,23,OK
16t860080b8_L10_0301b_041004b_123_12_ROI0_OPOK.png,3,14,25,OK
16t860080b8_L10_0301b_041004b_123_9_ROI0_OPOK.png,12,5,10,OK
16t860080b8_L10_0301b_041004b_124_12_ROI0_OPOK.png,7,10,14,OK
16t860080b8_L10_0301b_041004b_124_16_ROI0_OPOK.png,11,12,17,OK
16t860080b8_L10_0301b_041004b_125_12_ROI0_OPOK.png,9,10,22,OK
16t860080b8_L10_0301b_041004b_125_18_ROI0_OPOK.png,11,13,7,OK
16t860080b8_L10_0301b_041004b_125_20_ROI0_OPOK.png,10,24,23,OK
16t860080b8_L10_0301b_041004b_125_22_ROI0_OPOK.png,13,11,20,OK
16t860080b8_L10_0301b_041004b_125_23_ROI0_OPOK.png,7,6,23,OK
16t860080b8_L10_0301b_041004b_125_26_ROI0_OPOK.png,3,13,21,OK
16t860080b8_L10_0301b_041004b_125_27_ROI0_OPOK.png,9,10,3,OK
16t860080b8_L10_0301b_041004b_125_28_ROI0_OPOK.png,3,14,14,OK
16t860080b8_L10_0301b_041004b_125_34_ROI0_OPOK.png,8,12,19,OK
16t860080b8_L10_0301b_041004b_126_22_ROI0_OPOK.png,9,20,19,OK
16t860080b8_L10_0301b_041004b_126_23_ROI0_OPOK.png,17,17,25,OK
16t860080b8_L10_0301b_041004b_126_26_ROI0_OPOK.png,0,14,3,OK
16t860080b8_L10_0301b_041004b_126_27_ROI0_OPOK.png,8,11,12,OK
16t860080b8_L10_0301b_041004b_126_28_ROI0_OPOK.png,5,17,21,OK
16t860080b8_L10_0301b_041004b_126_30_ROI0_OPOK.png,7,8,14,OK
16t860080b8_L10_0301b_041004b_126_34_ROI0_OPOK.png,3,16,21,OK
16t860080b8_L10_0301b_041004b_126_38_ROI0_OPOK.png,7,10,24,OK
16t860080b8_L10_0301b_041004b_126_40_ROI0_OPOK.png,6,11,23,OK
16t860080b8_L10_0301b_041004b_126_41_ROI0_OPOK.png,10,6,14,OK
16t860080b8_L10_0301b_041004b_126_42_ROI0_OPOK.png,12,18,21,OK
16t860080b8_L10_0301b_041004b_127_11_ROI0_OPOK.png,5,15,11,OK
16t860080b8_L10_0301b_041004b_127_14_ROI0_OPOK.png,8,12,17,OK
16t860080b8_L10_0301b_041004b_127_15_ROI0_OPOK.png,6,16,23,OK
16t860080b8_L10_0301b_041004b_127_16_ROI0_OPOK.png,12,17,18,OK
16t860080b8_L10_0301b_041004b_127_19_ROI0_OPOK.png,14,17,15,OK
16t860080b8_L10_0301b_041004b_127_20_ROI0_OPOK.png,7,11,21,OK
16t860080b8_L10_0301b_041004b_12_11_ROI0_OPOK.png,12,14,10,OK
16t860080b8_L10_0301b_041004b_134_12_ROI0_OPOK.png,3,11,17,OK
16t860080b8_L10_0301b_041004b_134_14_ROI0_OPOK.png,12,10,16,OK
16t860080b8_L10_0301b_041004b_134_15_ROI0_OPOK.png,5,4,28,OK
16t860080b8_L10_0301b_041004b_134_20_ROI0_OPOK.png,8,18,20,OK
16t860080b8_L10_0301b_041004b_134_22_ROI0_OPOK.png,5,16,4,OK
16t860080b8_L10_0301b_041004b_134_24_ROI0_OPOK.png,10,19,9,OK
16t860080b8_L10_0301b_041004b_134_25_ROI0_OPOK.png,11,10,14,OK
16t860080b8_L10_0301b_041004b_134_27_ROI0_OPOK.png,16,16,28,OK
16t860080b8_L10_0301b_041004b_134_28_ROI0_OPOK.png,9,11,1,OK
16t860080b8_L10_0301b_041004b_134_6_ROI0_OPOK.png,8,15,32,OK
16t860080b8_L10_0301b_041004b_134_8_ROI0_OPOK.png,8,23,22,OK
16t860080b8_L10_0301b_041004b_135_15_ROI0_OPOK.png,9,15,20,OK
16t860080b8_L10_0301b_041004b_135_19_ROI0_OPOK.png,22,10,21,OK
16t860080b8_L10_0301b_041004b_135_22_ROI0_OPOK.png,14,11,15,OK
16t860080b8_L10_0301b_041004b_136_10_ROI0_OPOK.png,11,6,7,OK
16t860080b8_L10_0301b_041004b_136_11_ROI0_OPOK.png,18,15,23,OK
16t860080b8_L10_0301b_041004b_136_12_ROI0_OPOK.png,1,7,22,OK
16t860080b8_L10_0301b_041004b_136_16_ROI0_OPOK.png,11,18,28,OK
16t860080b8_L10_0301b_041004b_136_18_ROI0_OPOK.png,16,7,17,OK
16t860080b8_L10_0301b_041004b_136_21_ROI0_OPOK.png,9,14,23,OK
16t860080b8_L10_0301b_041004b_136_22_ROI0_OPOK.png,5,13,16,OK
16t860080b8_L10_0301b_041004b_136_23_ROI0_OPOK.png,11,13,23,OK
16t860080b8_L10_0301b_041004b_136_26_ROI0_OPOK.png,7,3,23,OK
16t860080b8_L10_0301b_041004b_137_14_ROI0_OPOK.png,8,9,16,OK
16t860080b8_L10_0301b_041004b_137_57_ROI0_OPNG.png,8,8,15,OK
16t860080b8_L10_0301b_041004b_137_59_ROI0_OPNG.png,3,9,24,OK
16t860080b8_L10_0301b_041004b_137_65_ROI0_OPNG.png,5,21,19,OK
16t860080b8_L10_0301b_041004b_137_67_ROI0_OPNG.png,10,12,24,OK
16t860080b8_L10_0301b_041004b_137_68_ROI0_OPNG.png,15,17,25,OK
16t860080b8_L10_0301b_041004b_137_69_ROI0_OPNG.png,9,25,21,OK
16t860080b8_L10_0301b_041004b_138_11_ROI0_OPOK.png,12,8,21,OK
16t860080b8_L10_0301b_041004b_138_12_ROI0_OPOK.png,13,15,23,OK
16t860080b8_L10_0301b_041004b_138_14_ROI0_OPOK.png,11,12,26,OK
16t860080b8_L10_0301b_041004b_138_17_ROI0_OPOK.png,8,14,21,OK
16t860080b8_L10_0301b_041004b_138_18_ROI0_OPOK.png,11,14,15,OK
16t860080b8_L10_0301b_041004b_138_24_ROI0_OPOK.png,3,13,14,OK
16t860080b8_L10_0301b_041004b_138_25_ROI0_OPOK.png,9,19,19,OK
16t860080b8_L10_0301b_041004b_138_28_ROI0_OPOK.png,8,13,16,OK
16t860080b8_L10_0301b_041004b_138_29_ROI0_OPOK.png,6,13,11,OK
16t860080b8_L10_0301b_041004b_139_11_ROI0_OPOK.png,8,14,16,OK
16t860080b8_L10_0301b_041004b_139_7_ROI0_OPOK.png,7,16,30,OK
16t860080b8_L10_0301b_041004b_139_9_ROI0_OPOK.png,2,22,17,OK
16t860080b8_L10_0301b_041004b_13_26_ROI0_OPOK.png,9,12,14,OK
16t860080b8_L10_0301b_041004b_140_13_ROI0_OPOK.png,11,14,13,OK
16t860080b8_L10_0301b_041004b_140_14_ROI0_OPOK.png,15,22,15,OK
16t860080b8_L10_0301b_041004b_140_22_ROI0_OPOK.png,11,11,13,OK
16t860080b8_L10_0301b_041004b_140_25_ROI0_OPOK.png,5,15,24,OK
16t860080b8_L10_0301b_041004b_140_26_ROI0_OPOK.png,5,12,23,OK
16t860080b8_L10_0301b_041004b_140_9_ROI0_OPOK.png,16,19,14,OK
16t860080b8_L10_0301b_041004b_142_15_ROI0_OPOK.png,8,10,17,OK
16t860080b8_L10_0301b_041004b_142_17_ROI0_OPOK.png,16,16,22,OK
16t860080b8_L10_0301b_041004b_142_19_ROI0_OPOK.png,7,13,6,OK
16t860080b8_L10_0301b_041004b_142_24_ROI0_OPOK.png,6,12,21,OK
16t860080b8_L10_0301b_041004b_143_12_ROI0_OPOK.png,3,16,19,OK
16t860080b8_L10_0301b_041004b_144_12_ROI0_OPOK.png,5,12,26,OK
16t860080b8_L10_0301b_041004b_144_13_ROI0_OPOK.png,12,17,19,OK
16t860080b8_L10_0301b_041004b_144_14_ROI0_OPOK.png,2,22,9,OK
16t860080b8_L10_0301b_041004b_144_15_ROI0_OPOK.png,23,24,15,OK
16t860080b8_L10_0301b_041004b_144_16_ROI0_OPOK.png,1,9,9,OK
16t860080b8_L10_0301b_041004b_144_22_ROI0_OPOK.png,8,17,11,OK
16t860080b8_L10_0301b_041004b_144_24_ROI0_OPOK.png,5,11,15,OK
16t860080b8_L10_0301b_041004b_145_11_ROI0_OPOK.png,10,17,14,OK
16t860080b8_L10_0301b_041004b_145_8_ROI0_OPOK.png,6,13,19,OK
16t860080b8_L10_0301b_041004b_146_12_ROI0_OPOK.png,7,15,22,OK
16t860080b8_L10_0301b_041004b_146_17_ROI0_OPOK.png,7,17,25,OK
16t860080b8_L10_0301b_041004b_146_21_ROI0_OPOK.png,8,9,26,OK
16t860080b8_L10_0301b_041004b_146_24_ROI0_OPOK.png,2,17,19,OK
16t860080b8_L10_0301b_041004b_147_10_ROI0_OPOK.png,11,17,27,OK
16t860080b8_L10_0301b_041004b_147_11_ROI0_OPOK.png,1,20,22,OK
16t860080b8_L10_0301b_041004b_147_12_ROI0_OPOK.png,4,18,29,OK
16t860080b8_L10_0301b_041004b_147_16_ROI0_OPOK.png,16,11,19,OK
16t860080b8_L10_0301b_041004b_149_8_ROI0_OPOK.png,10,14,14,OK
16t860080b8_L10_0301b_041004b_150_18_ROI0_OPOK.png,1,19,10,OK
16t860080b8_L10_0301b_041004b_152_13_ROI0_OPOK.png,10,17,13,OK
16t860080b8_L10_0301b_041004b_152_9_ROI0_OPOK.png,5,14,18,OK
16t860080b8_L10_0301b_041004b_153_15_ROI0_OPOK.png,15,16,19,OK
16t860080b8_L10_0301b_041004b_153_18_ROI0_OPOK.png,9,12,19,OK
16t860080b8_L10_0301b_041004b_153_21_ROI0_OPOK.png,23,23,20,OK
16t860080b8_L10_0301b_041004b_153_22_ROI0_OPOK.png,2,10,9,OK
16t860080b8_L10_0301b_041004b_153_23_ROI0_OPOK.png,9,16,18,OK
16t860080b8_L10_0301b_041004b_153_27_ROI0_OPOK.png,15,18,13,OK
16t860080b8_L10_0301b_041004b_154_12_ROI0_OPOK.png,6,7,11,OK
16t860080b8_L10_0301b_041004b_154_13_ROI0_OPOK.png,2,16,13,OK
16t860080b8_L10_0301b_041004b_154_15_ROI0_OPOK.png,19,20,28,OK
16t860080b8_L10_0301b_041004b_154_16_ROI0_OPOK.png,7,14,23,OK
16t860080b8_L10_0301b_041004b_154_19_ROI0_OPOK.png,8,14,20,OK
16t860080b8_L10_0301b_041004b_154_21_ROI0_OPOK.png,6,15,18,OK
16t860080b8_L10_0301b_041004b_154_23_ROI0_OPOK.png,10,13,15,OK
16t860080b8_L10_0301b_041004b_155_15_ROI0_OPOK.png,5,17,15,OK
16t860080b8_L10_0301b_041004b_155_16_ROI0_OPNG.png,5,20,24,OK
16t860080b8_L10_0301b_041004b_155_18_ROI0_OPOK.png,9,11,27,OK
16t860080b8_L10_0301b_041004b_155_29_ROI0_OPOK.png,14,6,11,OK
16t860080b8_L10_0301b_041004b_156_11_ROI0_OPOK.png,12,14,11,OK
16t860080b8_L10_0301b_041004b_156_13_ROI0_OPOK.png,18,20,20,OK
16t860080b8_L10_0301b_041004b_156_14_ROI0_OPOK.png,5,13,18,OK
16t860080b8_L10_0301b_041004b_156_16_ROI0_OPOK.png,5,21,23,OK
16t860080b8_L10_0301b_041004b_156_21_ROI0_OPOK.png,7,11,20,OK
16t860080b8_L10_0301b_041004b_156_22_ROI0_OPOK.png,0,19,15,OK
16t860080b8_L10_0301b_041004b_156_5_ROI0_OPOK.png,14,7,20,OK
16t860080b8_L10_0301b_041004b_156_8_ROI0_OPOK.png,7,21,10,OK
16t860080b8_L10_0301b_041004b_157_11_ROI0_OPOK.png,17,24,20,OK
16t860080b8_L10_0301b_041004b_157_12_ROI0_OPOK.png,8,15,18,OK
16t860080b8_L10_0301b_041004b_157_9_ROI0_OPOK.png,8,17,23,OK
16t860080b8_L10_0301b_041004b_159_10_ROI0_OPOK.png,8,8,20,OK
16t860080b8_L10_0301b_041004b_15_20_ROI0_OPOK.png,16,14,16,OK
16t860080b8_L10_0301b_041004b_160_12_ROI0_OPOK.png,3,13,16,OK
16t860080b8_L10_0301b_041004b_160_6_ROI0_OPOK.png,9,11,21,OK
16t860080b8_L10_0301b_041004b_160_7_ROI0_OPOK.png,11,12,26,OK
16t860080b8_L10_0301b_041004b_161_10_ROI0_OPOK.png,12,6,15,OK
16t860080b8_L10_0301b_041004b_161_11_ROI0_OPOK.png,13,17,21,OK
16t860080b8_L10_0301b_041004b_161_14_ROI0_OPOK.png,8,12,25,OK
16t860080b8_L10_0301b_041004b_161_15_ROI0_OPOK.png,22,18,25,OK
16t860080b8_L10_0301b_041004b_161_16_ROI0_OPOK.png,17,23,21,OK
16t860080b8_L10_0301b_041004b_162_11_ROI0_OPOK.png,14,12,4,OK
16t860080b8_L10_0301b_041004b_162_13_ROI0_OPOK.png,11,16,18,OK
16t860080b8_L10_0301b_041004b_162_14_ROI0_OPOK.png,14,15,13,OK
16t860080b8_L10_0301b_041004b_162_7_ROI1_OPOK.png,8,12,19,OK
16t860080b8_L10_0301b_041004b_162_9_ROI0_OPOK.png,8,20,16,OK
16t860080b8_L10_0301b_041004b_163_11_ROI0_OPOK.png,12,13,18,OK
16t860080b8_L10_0301b_041004b_163_18_ROI0_OPOK.png,8,19,9,OK
